,level_0,index,zcr,spectral_c,rolloff,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,name,Emotions
7107,7107,7107,5680,1673.2129480722615,3127.8866416529604,-444.92865,118.19567,5.3519955,70.28582,-5.877883,42.2557,-12.8182955,6.7212076,-6.3925295,5.1338816,1.0990607,-8.081051,4.9336276,-15.548007,11.383135,-4.5772724,1.1066483,-5.59011,1.3510338,-1.0484762,1087_TSI_SAD_XX,sad
7108,7108,7108,7933,1668.0220547052913,2993.6933069421143,-344.296,122.821335,6.5045676,53.63742,-22.439863,21.34805,-17.999472,2.4337077,-6.746744,-0.27765954,-2.1815128,-9.468262,4.589022,-11.970134,7.3384233,-3.305609,-2.6253114,-7.097549,2.191364,-4.6914535,1087_WSI_ANG_XX,angry
7109,7109,7109,5847,1455.1051704998206,2685.8642578125,-471.5048,141.13333,2.6144853,76.39778,-19.07347,43.329147,-18.851074,16.552588,-7.289976,2.1684082,2.0980346,-10.420703,6.5304084,-13.906082,11.314284,-8.868148,2.2401388,-7.8836913,2.4687428,-3.6669254,1087_WSI_DIS_XX,disgust
7110,7110,7110,3146,1326.3122983263866,2445.049399517952,-452.88055,144.30922,6.6013594,65.938255,-15.235226,37.13657,-15.5587015,13.307024,-4.4123707,0.20684908,1.378401,-9.132275,3.6347423,-14.664608,11.941745,-6.388937,-0.15423647,-6.8924527,0.36274055,0.042722493,1087_WSI_FEA_XX,fear
7111,7111,7111,3511,1436.0964657062686,2612.567138671875,-375.08414,140.77368,5.0126677,56.295235,-20.2053,26.524418,-17.415213,2.889504,-11.006264,-3.554665,0.22628991,-9.996428,2.6800175,-13.519546,7.603996,-3.3138824,-0.15516675,-10.364803,2.2084672,-0.35288465,1087_WSI_HAP_XX,happy
7112,7112,7112,2659,1197.6211345481029,2289.5592322716348,-459.06213,146.55446,13.896902,65.155754,-14.679378,35.11591,-11.442368,9.833291,-10.440475,-1.0076572,3.2395923,-8.716116,5.069893,-14.339447,9.495189,-3.5135798,0.18699315,-9.239275,0.22485235,-0.36858055,1087_WSI_NEU_XX,neutral
7113,7113,7113,3704,1204.0112219183504,2208.253556968522,-489.06888,148.06981,11.229337,69.77287,-17.536934,41.885155,-14.35553,14.974613,-5.1369243,0.80117863,1.686235,-9.39367,5.4346094,-14.553114,10.14118,-6.229313,2.455741,-8.36561,1.7750092,0.49098495,1087_WSI_SAD_XX,sad
7114,7114,7114,3929,1810.7277025375306,3697.8843060661766,-339.73257,112.68114,-6.0772176,54.671066,-9.118581,27.08086,-19.885447,1.1980597,-12.206307,-2.8662727,1.354633,-14.186054,5.671851,-6.4891586,4.049784,-7.566662,0.4618869,-4.353582,0.86118263,-0.877587,1088_DFA_ANG_XX,angry
7115,7115,7115,1929,1082.230007616748,2132.77587890625,-495.35773,143.26532,15.01019,61.988506,-5.83994,37.635693,-14.941736,10.551926,-5.4660482,-0.7943451,2.1203847,-8.139449,8.4365015,-10.535125,6.7723575,-7.9668612,0.3992377,-4.8270154,0.16871499,0.8907691,1088_DFA_DIS_XX,disgust
7116,7116,7116,2941,1464.112351038039,3214.9072265625,-432.822,119.758705,9.308156,60.02908,-2.4551125,32.52855,-11.154699,4.554798,-7.4205613,2.0990386,1.1501079,-12.596946,5.495187,-7.2065296,4.5942135,-5.8738985,-1.5364443,-6.3715367,2.15717,-1.7196401,1088_DFA_FEA_XX,fear
7117,7117,7117,2182,1190.057321496871,2448.8037109375,-438.90503,131.15875,14.640407,49.92669,3.1641955,31.394892,-15.930564,-0.30195355,-5.575244,-0.20586923,-1.4165038,-9.513005,3.235397,-9.014798,4.380774,-6.401645,-0.13933478,-3.4750862,1.5243864,-0.630779,1088_DFA_HAP_XX,happy
7118,7118,7118,2267,1229.917669835849,2601.6556449558425,-448.71817,134.96822,10.620598,59.225845,-0.7909135,29.497211,-13.41654,5.4980006,-9.089217,-2.5387647,-0.25692153,-11.109241,5.091609,-7.2870564,5.0415664,-5.5843434,2.08618,-5.3178563,1.5172281,0.69641393,1088_DFA_NEU_XX,neutral
7119,7119,7119,1810,917.9051820606097,1697.6499495967741,-527.7654,149.39726,18.839533,69.302216,-4.9858327,42.05396,-14.026766,14.308724,-4.783395,0.9156567,2.6480076,-8.840613,6.227994,-11.106623,7.210088,-10.496526,3.05948,-5.6175203,-2.4170866,0.50981754,1088_DFA_SAD_XX,sad
7120,7120,7120,6512,1882.9242037578806,3673.4747314453125,-238.10426,106.08711,-29.995964,33.307644,-27.444422,24.577204,-24.886528,11.590977,-16.02299,-9.753345,2.9565668,-13.516968,3.0250342,-9.612461,6.436564,-12.5270405,-3.965753,-6.1410522,1.6450261,-0.6059288,1088_IEO_ANG_HI,angry
7121,7121,7121,3142,1379.9168796510291,2667.919921875,-370.8816,122.23718,9.68809,39.84288,-5.2888103,21.754564,-10.276781,8.013233,-11.532332,-6.6825457,-0.3291686,-7.3466425,6.3292813,-5.481466,2.62941,-7.139883,-0.9730477,-5.9790683,-1.1198889,-1.7698015,1088_IEO_ANG_LO,angry
7122,7122,7122,4365,1575.532621058699,3097.5417415652655,-309.05527,113.783356,-1.1621627,37.49453,-15.637834,21.292051,-13.108018,9.408182,-13.712021,-5.2477913,3.3260193,-11.59758,3.3307717,-7.187383,0.1235701,-8.525242,-0.02115372,-6.774134,1.8046722,-1.5176821,1088_IEO_ANG_MD,angry
7123,7123,7123,2868,1319.6070309689494,2834.0771484375,-493.3366,137.60698,14.514365,65.38293,-14.842504,41.147778,-13.871495,16.103096,-5.151917,-2.5660305,3.601383,-6.7477727,8.926648,-10.171734,7.834733,-10.0669565,0.3836191,-3.9066203,1.0954099,-2.5399523,1088_IEO_DIS_HI,disgust
7124,7124,7124,1771,968.1929517415351,1882.001953125,-506.6157,162.87514,10.423909,63.05858,-19.63449,40.942657,-14.546991,14.927086,-4.0304446,-0.9991568,-0.6243097,-6.980175,13.946598,-9.399341,5.523071,-11.048067,2.8640752,-6.875319,-1.6587511,-1.8369312,1088_IEO_DIS_LO,disgust
7125,7125,7125,3384,1410.687697542638,2595.988516971983,-418.6664,125.07112,22.5111,39.882713,-6.0021186,22.877703,-6.14291,5.9053125,-8.929946,-6.546264,-3.300838,-6.2296247,5.9593477,-6.910247,3.600425,-5.054128,-3.6781118,-4.776524,1.0636761,-4.010486,1088_IEO_DIS_MD,disgust
7126,7126,7126,4057,1715.7998649050805,3917.638629415761,-383.47568,113.002144,1.3560977,49.778046,-8.07489,33.49389,-12.945924,8.739374,-7.5140123,-0.6812531,0.5721201,-8.680218,9.053502,-10.832558,7.0122848,-6.1812925,-5.1793666,-4.768896,-0.86211264,-4.5978293,1088_IEO_FEA_HI,fear
7127,7127,7127,1408,977.4067945024054,1865.8988620923913,-537.2821,162.1647,8.982547,73.91134,-22.189812,49.864838,-13.917196,21.073114,-6.9742436,-0.9972618,1.4866678,-6.825585,12.344826,-13.659014,7.1535835,-13.450039,4.024991,-8.021946,-1.1527866,-1.104095,1088_IEO_FEA_LO,fear
7128,7128,7128,1702,1059.0624303177005,2188.566766036184,-522.1075,155.38083,8.710465,71.70411,-19.992767,49.61581,-12.752863,19.382538,-7.285983,0.5361179,3.5153275,-8.1207695,10.8576765,-13.843014,6.6373186,-11.534535,2.9822805,-7.504481,-0.37976688,-2.7845807,1088_IEO_FEA_MD,fear
7129,7129,7129,3279,1445.2710188557849,2826.4619867852393,-397.1318,130.19363,3.525378,47.027634,-9.067286,33.252876,-14.08135,6.6698785,-7.8236284,-7.289886,-0.3324346,-4.5783167,6.358691,-11.345989,5.4416246,-7.607286,-1.4042856,-3.4817274,-0.56556225,-1.7967825,1088_IEO_HAP_HI,happy
7130,7130,7130,1641,1227.565100111672,2464.654541015625,-485.22427,151.71739,7.2016044,62.57845,-19.990894,44.55739,-14.566481,14.760095,-9.567712,-5.0926995,0.70642877,-6.559561,12.305876,-11.689765,4.9449487,-12.774673,2.5497773,-4.192705,-0.9960177,-2.425808,1088_IEO_HAP_LO,happy
7131,7131,7131,2728,1361.5517775648789,3003.413722826087,-432.3698,147.09984,-0.91666055,54.192574,-17.792774,42.43822,-14.500404,13.290928,-11.56019,-3.5567424,7.6078153,-6.3498535,10.025017,-11.838105,6.64015,-8.253521,0.8596677,-5.1985927,0.12161454,-0.81717145,1088_IEO_HAP_MD,happy
7132,7132,7132,2196,1211.214831409892,2481.014430269282,-495.389,154.28761,3.4487212,68.687775,-21.684753,49.6527,-16.89458,19.417986,-9.436913,-0.75781864,4.9847164,-7.9358983,11.95938,-12.730436,7.4478993,-13.015277,2.8454537,-5.5097857,0.28232208,-1.2236844,1088_IEO_NEU_XX,neutral
7133,7133,7133,1526,966.484659122328,1866.0115559895833,-542.6974,158.21095,13.931014,75.74996,-18.55828,49.605232,-15.209576,19.02202,-5.145376,-1.1395268,1.3550508,-7.9670086,10.070019,-14.419669,6.7844872,-12.294608,4.42828,-5.718046,-1.317864,-2.0742934,1088_IEO_SAD_HI,sad
7134,7134,7134,1665,996.6076218514902,1955.6910588191106,-535.6394,158.72328,12.824446,71.66877,-19.18698,47.047787,-13.745848,20.285797,-4.933381,-0.30901864,-0.08395191,-6.5347466,11.573113,-13.277166,7.4378214,-12.450652,4.8893785,-6.3545237,-1.5444019,-1.6063378,1088_IEO_SAD_LO,sad
7135,7135,7135,1784,977.9888962103629,1905.0656153150826,-529.536,156.84602,11.119156,73.39037,-18.312107,49.698654,-12.87563,22.450663,-5.0582995,1.7426102,2.2426922,-6.525366,12.023094,-14.44405,8.014495,-13.278732,3.87899,-5.0914884,-1.4756795,-2.0238974,1088_IEO_SAD_MD,sad
7136,7136,7136,4047,1586.794693660596,3151.62353515625,-296.05872,108.338974,-1.9592211,44.249435,-5.4873004,19.31012,-24.763071,3.167259,-12.930696,-9.583061,-0.3228714,-6.809176,3.9141989,-9.550503,-0.8350827,-10.04326,1.2657484,-7.7048206,-1.8661362,0.5313175,1088_IOM_ANG_XX,angry
7137,7137,7137,2061,964.0823674475898,1846.080655184659,-463.77148,151.17581,14.829389,54.339188,1.1036329,32.854248,-21.412651,3.565418,-2.9364529,-5.8469906,-2.3088226,-6.391989,11.994717,-9.431178,-0.391112,-6.749594,1.253839,-3.7572749,-2.1163187,1.1655852,1088_IOM_DIS_XX,disgust
7138,7138,7138,3136,1497.4737036008632,3216.121332696144,-375.91074,118.97809,12.887037,50.209473,-6.4939976,28.304987,-22.872982,1.4780903,-4.8554764,-4.574844,-0.82219255,-7.9007945,7.384608,-10.666489,0.11651693,-6.3487015,-0.64990497,-6.737201,-0.5427801,-0.81286305,1088_IOM_FEA_XX,fear
7139,7139,7139,1949,1178.2686031967494,2360.7568359375,-410.4053,144.974,10.404344,48.939335,-1.0418471,27.010242,-19.793219,2.0970256,-10.3627,-5.800919,-1.183569,-9.389935,8.353259,-9.704591,-1.4235431,-5.115446,5.9415965,-6.4118495,-5.4642873,2.5984151,1088_IOM_HAP_XX,happy
7140,7140,7140,1975,1153.6353880361614,2254.498760516827,-427.14267,140.06491,16.639883,46.048836,3.2957716,28.616756,-16.33246,2.7962477,-8.535854,-7.2190332,-0.8146292,-5.846052,7.4373965,-10.111802,-0.39871794,-4.4831924,3.495838,-6.6433654,-4.230892,5.162551,1088_IOM_NEU_XX,neutral
7141,7141,7141,1503,883.7393518797878,1606.376953125,-503.04898,155.38472,22.454355,58.104786,-6.57802,38.614433,-14.7177,11.1780205,-3.4018104,-3.4659395,-0.6847046,-9.634209,9.50479,-8.937226,1.2472192,-9.034696,2.9799645,-6.0442915,-3.3822603,-0.1489822,1088_IOM_SAD_XX,sad
7142,7142,7142,3684,1388.226881539569,2916.460712139423,-412.1637,135.63213,6.437953,46.43377,-5.5901165,32.169693,-21.478449,4.1095257,-8.053972,-1.0116699,2.0720987,-8.781367,9.303393,-10.009632,4.662571,-6.3603997,-1.2871671,-3.601237,-0.7356299,-2.9086637,1088_ITH_ANG_XX,angry
7143,7143,7143,2977,1061.8740459902779,2021.2450837435788,-486.71072,156.03963,8.305308,56.3451,-9.512331,40.041466,-19.787563,9.465446,-7.338185,-3.3562605,1.8981473,-6.44839,10.778561,-11.0858555,5.1151347,-8.309797,2.1258063,-5.1190357,-1.1942686,-0.8590518,1088_ITH_DIS_XX,disgust
7144,7144,7144,2350,1114.4063483847103,2261.078350360577,-506.31512,145.80653,11.882266,66.68907,-7.9039807,42.91398,-16.024502,13.192815,-5.0240736,0.8446008,2.3341815,-7.5615535,9.170765,-13.62195,5.783132,-9.37632,1.7868242,-6.581077,-1.7796738,-1.02953,1088_ITH_FEA_XX,fear
7145,7145,7145,2763,1316.6324084476564,2823.325927734375,-457.2013,150.84973,-2.7229302,58.190258,-15.86316,43.55444,-19.168087,10.705127,-7.198578,0.03381976,2.6542404,-6.670313,11.481763,-12.613692,6.2590313,-9.808698,3.6999738,-6.44569,-2.0348763,0.22584383,1088_ITH_HAP_XX,happy
7146,7146,7146,2652,1231.163665907877,2580.9657016647197,-449.6036,144.55077,4.4298854,55.225136,-6.2670846,35.095036,-17.489033,9.423457,-8.326523,-2.5422316,1.4670744,-7.0420947,11.047595,-10.088623,3.3904386,-8.070298,2.5001812,-6.153431,-0.8645467,1.2272025,1088_ITH_NEU_XX,neutral
7147,7147,7147,2390,1029.2113844838875,2048.26904296875,-528.2932,162.24582,3.2583022,72.39516,-17.339931,51.906666,-21.81665,15.886487,-7.4939165,2.8513188,1.8551878,-9.8790455,10.362193,-14.76966,7.853889,-12.420277,4.410765,-8.6136875,-0.8678735,-1.0335447,1088_ITH_SAD_XX,sad
7148,7148,7148,5085,1739.685387093334,3325.67138671875,-338.62952,111.99532,5.5626106,45.523598,-9.448832,26.078701,-22.392376,5.8834114,-9.016775,-4.401455,-0.5370883,-13.264238,4.074903,-8.676374,3.4010763,-5.209037,1.4645599,-6.482172,1.0139831,-0.2163513,1088_ITS_ANG_XX,angry
7149,7149,7149,2610,1357.5912594715244,2731.302996379573,-465.5886,145.95815,7.649024,66.996025,-13.321658,39.793114,-28.170282,13.464077,-4.919887,-4.819724,-1.2567908,-8.21791,9.492918,-11.790546,7.974226,-8.783818,6.5714364,-6.5507455,0.08400312,1.55412,1088_ITS_DIS_XX,disgust
7150,7150,7150,4948,1828.6005385288036,3809.3152634640956,-415.2971,124.21918,-7.485706,66.85435,-16.425396,42.89141,-23.781387,18.000587,-5.4987326,0.44737113,0.97017497,-9.587855,6.337111,-15.079985,9.991251,-9.653018,2.5601733,-6.715434,2.028254,-2.290118,1088_ITS_FEA_XX,fear
7151,7151,7151,4478,1738.8477336044411,3484.282916525136,-402.1303,117.586716,-2.1318252,57.279415,-2.00124,37.61151,-20.362045,7.6641297,-4.412412,0.7652966,-0.27446437,-13.225696,8.7174635,-6.918367,3.3540685,-9.616629,2.958178,-5.585505,-0.9341647,-2.6871705,1088_ITS_HAP_XX,happy
7152,7152,7152,4010,1453.239008465822,3000.5612952686915,-456.13583,137.72493,7.0279016,64.66289,-13.064937,43.242817,-22.702162,13.923158,-4.7383003,1.1576525,1.3272558,-11.412867,9.244461,-11.199899,7.000769,-8.716455,3.9563487,-6.723091,0.93553007,0.3762861,1088_ITS_NEU_XX,neutral
7153,7153,7153,3210,1059.391491534522,1947.7566548530629,-512.73364,146.3544,22.887945,63.27411,-8.371273,42.907066,-12.780447,13.229564,-3.8305883,-0.35888812,0.5042998,-8.453806,6.997318,-11.258747,5.629582,-9.608576,4.04333,-6.0712724,-2.5048416,-0.87232536,1088_ITS_SAD_XX,sad
7154,7154,7154,2778,1263.8247056472833,2522.8010911207934,-334.29315,120.038895,13.581237,30.046171,-12.283121,11.209106,-12.831537,7.1718073,-4.558558,-9.398293,-4.061704,-6.9294376,4.4523807,-6.1065683,-0.46158493,-5.2522135,-0.35433933,-5.0924435,-0.8999733,-1.0815189,1088_IWL_ANG_XX,angry
7155,7155,7155,2301,956.1926861420027,1736.1936681410846,-514.9999,164.41002,13.615222,64.50236,-20.370005,40.323853,-20.559069,17.833199,-4.462142,-2.5712464,0.53193617,-7.203363,11.670938,-11.687514,6.8957357,-10.385574,4.9449434,-5.801959,-1.0335505,-0.4774878,1088_IWL_DIS_XX,disgust
7156,7156,7156,2207,982.2649300045546,2008.7823737157535,-515.0056,152.32382,14.772956,64.887825,-12.030482,42.044746,-13.839908,18.004208,-1.7176781,-1.3198497,1.3999989,-9.138662,9.303768,-10.41286,5.08027,-10.483365,1.3204242,-6.9332156,-0.9909047,-1.9813488,1088_IWL_FEA_XX,fear
7157,7157,7157,1764,1034.2336275775085,2021.4867125166224,-424.63257,149.46269,10.161999,48.471985,-10.023657,29.32534,-7.9028854,9.639146,-7.500237,-3.4507105,1.5219651,-8.071772,5.9328594,-10.328858,1.8333776,-8.757549,-0.51964194,-5.57285,-1.320282,2.7029111,1088_IWL_HAP_XX,happy
7158,7158,7158,2256,1092.4989631556477,2127.48046875,-430.7313,144.90427,17.138226,42.65908,-7.5855436,28.923883,-12.435466,8.722289,-6.7516947,-8.4419565,-1.3086525,-4.8609133,8.790688,-12.031186,1.3928782,-5.556117,-1.34556,-5.0915627,-1.4432899,0.944224,1088_IWL_NEU_XX,neutral
7159,7159,7159,2118,934.6883573482675,1673.3227174673507,-515.18585,156.26251,19.096342,58.810837,-13.706917,39.303185,-14.764463,15.573847,-2.5509334,-3.5723958,0.909805,-7.5007696,10.256238,-11.072423,4.28261,-9.621894,1.9018534,-5.214148,-2.0131562,0.14339916,1088_IWL_SAD_XX,sad
7160,7160,7160,3511,1500.192558903366,2867.583759014423,-314.95383,110.80567,10.072602,33.38845,-8.36758,19.993643,-11.997634,2.755711,-16.211805,-10.985231,0.92875046,-5.7591515,2.1719413,-7.7509737,2.7704515,-7.528475,-0.0022879224,-3.6734674,-3.2277832,-2.3613875,1088_IWW_ANG_XX,angry
7161,7161,7161,2999,1087.1414095738844,1988.31787109375,-464.35117,139.09943,28.01458,46.768925,-3.750885,29.636267,-9.740675,5.175706,-7.9746804,-7.359917,0.032703795,-2.238403,8.416113,-9.420062,0.91406935,-5.591636,0.46474704,-5.540518,-1.8036822,0.012890732,1088_IWW_DIS_XX,disgust
7162,7162,7162,2768,1030.6250182182234,1806.1956475250913,-497.75,145.94711,24.997248,59.337833,-7.5507483,37.595406,-10.0795765,10.128991,-5.8746643,-4.415676,0.5730728,-3.0759268,8.376718,-11.724583,3.5497801,-8.723729,1.4215331,-6.479713,-2.2061012,0.91018623,1088_IWW_FEA_XX,fear
7163,7163,7163,2222,1152.6976000559027,2227.419864430147,-466.85095,154.4021,16.621902,53.727745,-15.920453,40.12729,-13.526185,12.360491,-11.390677,-10.608523,-0.34221047,-5.7617865,9.304355,-9.915965,3.8482056,-10.84438,4.3134975,-4.7107453,-1.5969043,-1.0777231,1088_IWW_HAP_XX,happy
7164,7164,7164,2104,1114.440152246908,2185.859375,-451.77353,142.43704,22.143034,47.64032,-4.1911387,29.088987,-9.630412,7.161103,-10.22825,-9.740022,1.0146523,-4.4566693,6.04159,-9.368442,0.048486885,-7.3719788,3.0942807,-4.1760225,-3.0683346,0.8108428,1088_IWW_NEU_XX,neutral
7165,7165,7165,2441,1005.2964113385555,1797.66357421875,-513.16174,155.42139,19.057642,64.47804,-13.89957,41.264416,-12.903019,14.4704485,-6.4498463,-4.565337,2.8665185,-3.9750822,9.628519,-11.415806,5.750749,-9.137777,4.334136,-6.2157836,-3.4004054,-0.17169864,1088_IWW_SAD_XX,sad
7166,7166,7166,3674,1312.9162120944507,2489.385516826923,-357.72488,112.37911,31.343052,36.61056,-2.4377935,12.581007,-10.710317,1.0259135,-10.042413,-6.687358,-3.218762,-8.847679,0.25134203,-6.641384,1.623794,-5.217677,-0.66154873,-3.70526,-1.9907745,0.7394326,1088_MTI_ANG_XX,angry
7167,7167,7167,2986,1074.1862707742248,2037.430987020177,-469.4679,145.58229,27.304615,53.074516,-6.3794956,27.467936,-12.925007,6.681356,-5.6760035,-6.1852736,-3.5297732,-7.8077316,7.7982965,-10.054362,1.654769,-6.383222,-0.8172532,-6.0463476,-0.01800168,2.5938618,1088_MTI_DIS_XX,disgust
7168,7168,7168,2822,1097.8446097420492,2087.1451028963415,-480.4041,147.17067,19.251936,62.68095,-11.9468775,38.670567,-13.739513,9.097528,-6.7755337,-1.9384538,-0.1694,-9.385815,6.815609,-12.700734,3.8666425,-10.123173,1.9900419,-5.5935035,-1.1094549,2.4266312,1088_MTI_FEA_XX,fear
7169,7169,7169,2655,1131.1303804072525,2300.4638671875,-458.30045,146.70486,17.316574,56.305744,-9.209581,31.70784,-11.972805,8.835823,-6.9831047,-4.929682,-2.4216413,-8.330922,6.146367,-9.977421,3.2383375,-10.071956,2.336097,-5.0009823,-1.2779522,1.5805949,1088_MTI_HAP_XX,happy
7170,7170,7170,2485,1111.721670529346,2060.3930427032765,-443.09692,141.73982,22.314434,52.6366,-0.77994484,26.727083,-13.014034,5.7490253,-7.6964593,-6.8861303,-2.8064187,-9.673555,5.1884766,-6.8249755,2.3569415,-7.73314,2.8274217,-3.4259648,-3.224743,2.5411246,1088_MTI_NEU_XX,neutral
7171,7171,7171,2172,933.7887574009943,1610.9961725050402,-497.20074,153.51927,25.414806,54.836857,-9.515394,36.6169,-10.506523,9.952445,-5.505151,-4.853316,-1.2619654,-8.725669,7.268634,-8.377273,2.8760085,-9.941088,1.5645782,-6.555681,-3.1819434,-0.096462235,1088_MTI_SAD_XX,sad
7172,7172,7172,6515,1652.1007208413027,3261.013614430147,-432.0565,131.76364,10.584849,71.92435,-19.509686,38.340267,-28.796835,8.902419,-11.369053,0.51892,2.0680354,-9.693866,10.465502,-10.805059,6.9255414,-13.473472,4.2831054,-4.279064,-1.3582329,-2.3603017,1088_TAI_ANG_XX,angry
7173,7173,7173,3468,1207.1874580786136,2291.4627567414313,-456.25235,137.96552,25.498238,59.82654,-7.395065,29.596807,-19.67901,5.6190667,-3.7399817,-2.9306152,-0.36585447,-5.987847,9.911056,-11.803217,2.019838,-6.6470375,0.61400896,-5.2191443,-0.9923476,0.4038537,1088_TAI_DIS_XX,disgust
7174,7174,7174,3131,1210.462446782256,2595.8444595336914,-497.81146,145.45691,10.248362,67.20813,-12.164778,43.296883,-17.001217,12.967131,-7.131153,0.67086387,2.3715353,-7.999737,11.27595,-11.270669,4.5864472,-12.65604,2.6442022,-6.19658,-1.9187794,-0.634852,1088_TAI_FEA_XX,fear
7175,7175,7175,3613,1460.0989004956293,3013.0078125,-450.52716,138.23463,7.7973237,63.750557,-14.242107,40.756134,-23.311005,8.371786,-6.845541,1.2095407,1.7641913,-9.113954,12.894068,-9.331359,4.973848,-12.175359,2.5360668,-4.5448756,-0.48805434,-1.0337399,1088_TAI_HAP_XX,happy
7176,7176,7176,2627,1256.7849852476236,2442.8785615808824,-425.74957,128.90549,28.283957,50.377113,0.6473719,21.827885,-16.599417,1.4037836,-8.665164,-4.812005,-1.1776774,-7.636131,6.003217,-4.4745164,3.187212,-5.8355703,2.5138695,-3.9654713,-2.4048524,-1.1313976,1088_TAI_NEU_XX,neutral
7177,7177,7177,2273,1029.6658843593614,1818.1977143158783,-509.0399,155.8197,15.656076,65.28162,-13.263176,43.99976,-17.95627,12.0588255,-5.2200747,0.64097804,0.79324955,-7.9576297,11.057063,-11.301449,5.748813,-11.788059,2.4051733,-6.3154893,-1.9645746,-0.8170063,1088_TAI_SAD_XX,sad
7178,7178,7178,5979,1627.5741443366403,2960.484149639423,-348.05612,113.42931,1.788084,39.46803,2.2032413,25.344809,-22.574738,4.366965,-5.0328836,-2.94314,0.03155996,-8.643036,3.1880305,-9.691252,4.949094,-4.4854584,-1.6630448,-5.3353233,0.36662403,0.70087945,1088_TIE_ANG_XX,angry
7179,7179,7179,3617,1268.063881471599,2603.9439978966348,-478.804,133.21162,20.140799,56.287125,-1.333331,38.32437,-16.550455,9.905046,-1.9884719,-0.90458363,2.0440674,-9.992848,4.874611,-9.251236,6.750953,-6.851555,-0.6833215,-4.6292143,-0.30174407,-0.11366501,1088_TIE_DIS_XX,disgust
7180,7180,7180,5327,1581.8412508183637,3222.2782076322114,-379.75925,112.347404,10.825353,48.214176,-0.3758714,26.769205,-17.202858,6.274582,-2.828892,-4.165654,-0.381356,-9.671443,-0.0028182983,-9.713689,5.463793,-6.1915097,-3.291953,-4.3436866,0.45895258,-2.07646,1088_TIE_FEA_XX,fear
7181,7181,7181,2661,1109.2543638241539,2119.469387248411,-475.10263,149.89127,13.41799,55.668743,-4.832278,40.877495,-18.774569,9.253877,-4.824087,-1.5064662,4.3471017,-9.927652,5.457007,-11.107925,4.7333803,-6.4885454,1.0933532,-7.2558537,-0.1377449,0.36571506,1088_TIE_HAP_XX,happy
7182,7182,7182,2914,1203.705438575742,2375.6016956676135,-467.4826,148.81303,5.9934187,57.18194,-8.448531,38.475235,-18.635439,8.752969,-6.3981657,0.05035011,3.8000464,-9.921927,6.6910834,-11.056484,5.732832,-7.2281046,1.1007292,-6.5963326,-0.7921451,0.4462743,1088_TIE_NEU_XX,neutral
